,match_id,result,goals,team_id,team_name,team_rating,date,att_goal_low_left,won_contest,possession_percentage,total_throws,att_miss_high_left,blocked_scoring_att,total_scoring_att,att_sv_low_left,total_tackle,att_miss_high_right,aerial_won,att_miss_right,att_sv_low_centre,aerial_lost,accurate_pass,total_pass,won_corners,shot_off_target,ontarget_scoring_att,att_miss_left,fk_foul_lost,att_sv_low_right,att_goal_low_centre,total_offside,att_sv_high_left,att_goal_high_left,att_miss_high,att_goal_low_right,att_goal_high_right,att_sv_high_centre,att_post_high,post_scoring_att,att_sv_high_right,penalty_save,att_pen_goal,att_post_right,att_post_left,att_goal_high_centre
626,829826,0,3,167,Manchester City,6.685,25/04/2015,1,8,44.9,22,0,5,11,1,9,0,13,1,0,18,338,428,7,2,4,1,13,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627,829826,0,2,24,Aston Villa,6.54153846153846,25/04/2015,1,15,55.1,21,1,3,13,0,13,1,18,2,1,13,433,519,6,6,4,0,11,1,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,1
628,829827,0,0,13,Arsenal,6.76384615384615,11/05/2015,0,10,67.9,19,0,8,23,1,16,1,11,3,5,6,691,762,6,6,9,1,7,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
629,829827,0,1,259,Swansea,7.31642857142857,11/05/2015,0,14,32.1,12,0,3,8,1,24,1,6,0,0,11,286,359,1,2,3,1,10,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
630,829828,0,1,96,Stoke,6.64833333333333,21/03/2015,0,10,56.9,24,0,5,17,0,16,0,32,3,3,23,317,426,8,8,4,2,15,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
631,829828,0,2,162,Crystal Palace,6.82142857142857,21/03/2015,0,7,43.1,19,1,3,12,0,15,0,23,2,1,32,225,331,4,6,3,1,14,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,1
632,829829,0,1,175,West Bromwich Albion,6.40714285714286,04/04/2015,0,8,55,31,0,4,21,0,13,2,28,3,3,17,335,455,2,11,6,3,6,0,0,3,0,0,3,1,0,2,0,0,0,0,0,0,0,0
633,829829,0,4,171,Queens Park Rangers,7.25785714285714,04/04/2015,4,8,45,15,0,3,12,0,16,0,17,1,2,28,270,388,4,2,7,1,15,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0
634,829830,0,0,31,Everton,6.43142857142857,24/05/2015,0,11,40.4,19,0,2,9,0,15,0,15,2,0,20,304,409,3,6,1,2,12,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
635,829830,0,1,30,Tottenham,7.11714285714286,24/05/2015,1,12,59.6,21,0,9,16,0,15,1,20,0,2,15,521,624,5,4,3,3,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,829831,0,3,31,Everton,7.72,15/03/2015,0,12,54.1,20,0,2,15,2,22,0,26,2,2,13,405,486,3,4,9,1,11,1,2,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0
637,829831,0,0,23,Newcastle United,6.13785714285714,15/03/2015,0,8,45.9,28,0,4,12,1,25,1,13,2,0,26,307,400,4,4,4,0,10,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
638,829832,0,2,23,Newcastle United,6.72571428571429,25/04/2015,1,6,48.2,25,0,2,12,0,31,0,16,2,1,24,316,410,9,6,4,2,14,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
639,829832,0,3,259,Swansea,7.02928571428571,25/04/2015,2,6,51.8,17,1,2,11,0,20,0,24,1,1,16,369,460,6,3,6,1,9,0,0,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0
640,829833,0,0,184,Burnley,6.84416666666667,11/04/2015,0,9,31.8,25,0,3,8,1,15,0,31,0,1,32,201,307,1,1,4,0,15,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
641,829833,0,1,13,Arsenal,7.41846153846154,11/04/2015,0,16,68.2,29,3,6,17,2,15,0,32,0,0,31,571,688,6,6,5,1,7,0,0,2,0,0,2,0,1,2,0,0,0,0,0,0,0,0
642,829834,0,0,214,Hull,6.70571428571428,24/05/2015,0,5,40.9,18,0,5,16,1,17,1,17,1,1,16,241,336,8,5,6,3,12,3,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
643,829834,0,0,32,Manchester United,6.88571428571429,24/05/2015,0,7,59.1,17,0,3,7,0,17,0,16,1,0,17,424,525,1,3,1,1,15,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
644,829835,0,0,14,Leicester,7.08928571428571,14/03/2015,0,10,51.2,28,1,4,15,0,22,4,30,1,3,34,280,395,7,8,3,1,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
645,829835,0,0,214,Hull,6.83285714285714,14/03/2015,0,5,48.8,24,0,2,12,1,17,0,34,1,3,30,265,385,5,5,5,2,15,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
646,829836,0,0,171,Queens Park Rangers,6.91692307692308,25/04/2015,0,4,53.8,26,1,5,18,0,14,1,34,2,3,27,183,305,6,6,7,0,14,1,0,3,0,0,2,0,0,2,0,0,1,0,0,0,0,0
647,829836,0,0,29,West Ham,7.14666666666667,25/04/2015,0,3,46.2,40,0,1,8,1,20,0,27,1,0,34,154,269,6,5,2,2,12,0,0,4,1,0,2,0,0,0,0,0,0,1,0,0,0,0
648,829837,0,2,26,Liverpool,7.33384615384615,13/04/2015,0,16,61.8,22,1,3,14,1,23,1,13,0,3,13,456,550,6,5,6,2,8,0,0,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0
649,829837,0,0,23,Newcastle United,6.415,13/04/2015,0,13,38.2,19,0,2,10,0,21,0,13,3,1,13,252,329,6,5,3,0,17,1,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0
650,829838,0,5,14,Leicester,7.61642857142857,24/05/2015,2,13,45.7,20,0,2,22,0,16,0,30,5,1,22,249,350,5,13,7,6,7,0,0,3,1,0,2,2,1,0,0,0,0,0,0,0,0,0
651,829838,0,1,171,Queens Park Rangers,6.19461538461538,24/05/2015,0,6,54.3,21,1,7,18,0,18,2,22,3,1,30,309,422,6,9,2,3,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
652,829839,0,2,18,Southampton,6.71428571428571,25/04/2015,0,4,36.2,26,0,2,13,0,15,2,15,2,1,17,243,325,8,7,4,2,9,1,1,5,0,0,0,0,0,0,1,1,0,0,0,0,0,1
653,829839,0,2,30,Tottenham,6.78285714285714,25/04/2015,1,6,63.8,23,1,3,7,0,20,1,17,0,0,15,497,603,3,2,2,0,10,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
654,829840,0,2,167,Manchester City,7.33785714285714,24/05/2015,0,12,54.5,16,1,2,15,1,16,1,18,0,3,10,387,475,8,7,6,1,13,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1
655,829840,0,0,18,Southampton,6.62846153846154,24/05/2015,0,19,45.5,18,0,3,13,1,21,0,10,2,1,18,306,393,4,6,4,3,8,1,0,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0
656,829841,0,2,13,Arsenal,7.59857142857143,01/03/2015,1,15,47.2,20,2,6,17,0,27,2,17,0,0,15,321,398,8,7,4,3,12,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
657,829841,0,0,31,Everton,6.46785714285714,01/03/2015,0,17,52.8,28,0,2,8,0,14,3,15,0,1,17,356,444,9,4,2,1,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
658,829842,0,3,26,Liverpool,6.9,10/02/2015,0,13,49.4,20,0,4,16,1,16,0,14,1,3,18,315,406,5,5,7,0,13,0,0,1,0,1,3,2,0,0,0,1,0,0,1,1,0,0
659,829842,0,2,30,Tottenham,6.65,10/02/2015,0,9,50.6,23,0,6,14,1,24,0,18,2,1,14,307,411,7,3,5,1,17,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
660,829843,0,0,14,Leicester,6.60785714285714,07/02/2015,0,14,62.2,30,1,6,19,0,17,1,33,3,3,52,373,486,8,8,5,1,15,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0
661,829843,0,1,162,Crystal Palace,7.48285714285714,07/02/2015,0,9,37.8,17,4,4,14,0,24,0,52,1,1,33,191,295,6,8,2,2,6,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1
662,829844,0,2,23,Newcastle United,7.375,24/05/2015,0,15,40.8,25,1,4,17,0,25,3,19,2,2,24,241,323,2,9,4,3,9,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
663,829844,0,0,29,West Ham,6.40857142857143,24/05/2015,0,6,59.2,23,0,1,4,0,17,0,24,0,0,19,394,486,3,2,1,1,9,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
664,829845,0,0,184,Burnley,6.56076923076923,28/02/2015,0,5,46.5,32,0,2,13,2,18,0,29,2,1,18,239,356,6,5,6,3,14,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665,829845,0,1,259,Swansea,6.965,28/02/2015,0,6,53.5,35,1,0,9,0,20,1,18,2,0,29,296,423,4,7,2,2,8,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
666,829846,0,2,175,West Bromwich Albion,7.28,11/02/2015,1,10,35.6,17,1,4,12,0,21,1,21,0,2,13,223,299,5,4,4,0,11,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
667,829846,0,0,259,Swansea,6.38769230769231,11/02/2015,0,11,64.4,21,1,1,10,1,12,1,13,2,2,21,480,552,4,6,3,1,12,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
668,829847,0,1,167,Manchester City,6.78357142857143,07/02/2015,0,10,73.6,33,0,8,18,1,11,0,26,2,1,12,593,690,13,5,5,2,9,1,0,3,0,0,0,1,0,0,1,1,1,0,0,0,0,0
669,829847,0,1,214,Hull,6.775,07/02/2015,1,4,26.4,14,0,1,7,0,20,0,12,0,2,26,169,253,1,3,3,0,8,0,0,1,0,0,1,0,0,0,1,2,0,0,0,1,0,0
670,829848,0,6,96,Stoke,7.59428571428572,24/05/2015,1,10,45.5,21,0,3,15,0,18,0,14,2,2,17,348,431,3,3,9,0,13,1,0,1,0,1,1,2,1,0,0,0,0,0,0,0,0,1
671,829848,0,1,26,Liverpool,5.99,24/05/2015,1,11,54.5,21,1,4,13,0,20,1,17,0,1,14,421,514,9,5,4,2,4,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
672,829849,0,1,14,Leicester,6.53785714285714,29/04/2015,1,3,37.1,20,0,2,8,1,23,1,20,1,0,29,240,349,2,4,2,1,10,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0
673,829849,0,3,15,Chelsea,7.16571428571429,29/04/2015,1,14,62.9,40,0,2,11,0,8,0,29,1,1,20,496,609,6,5,4,2,1,0,0,3,0,1,2,1,0,0,0,0,0,0,0,0,0,0
674,829850,0,0,214,Hull,6.30214285714286,31/01/2015,0,10,52.7,20,0,2,13,2,26,0,21,1,2,24,377,488,3,3,8,1,15,3,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0
675,829850,0,3,23,Newcastle United,7.69142857142857,31/01/2015,1,23,47.3,23,0,2,12,0,19,0,24,2,1,21,343,449,3,5,5,2,13,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
676,829851,0,1,15,Chelsea,7.01071428571429,11/02/2015,0,12,56.1,19,0,6,21,1,11,2,23,0,0,8,432,505,10,8,7,3,8,1,0,2,1,0,3,1,0,0,0,0,3,0,0,0,0,0
677,829851,0,0,31,Everton,6.69571428571428,11/02/2015,0,7,43.9,20,0,1,7,0,24,0,8,1,2,23,333,417,2,2,4,0,13,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
678,829852,0,1,23,Newcastle United,6.88071428571429,08/02/2015,1,16,41.9,24,0,2,9,1,12,1,26,1,0,35,234,318,5,4,3,2,14,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,829852,0,1,96,Stoke,6.90846153846154,08/02/2015,0,9,58.1,32,0,2,7,0,20,1,35,1,0,26,333,440,8,2,3,0,17,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
680,829853,0,2,26,Liverpool,6.94153846153846,01/03/2015,0,12,48,18,0,1,11,0,24,0,11,3,2,13,374,481,3,5,5,1,8,1,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0
681,829853,0,1,167,Manchester City,6.555,01/03/2015,1,12,52,25,1,0,8,0,22,0,13,1,0,11,412,524,0,7,1,3,16,0,0,6,0,0,1,0,0,0,0,1,0,0,0,1,0,0
682,829854,0,2,26,Liverpool,7.44615384615385,31/01/2015,0,15,66.1,26,0,5,21,2,26,1,14,2,1,19,455,542,5,9,7,5,12,2,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0
683,829854,0,0,29,West Ham,6.45428571428572,31/01/2015,0,6,33.9,20,0,3,7,0,23,0,19,1,0,14,163,268,7,2,2,1,12,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
684,829855,0,1,96,Stoke,6.495,11/02/2015,1,22,50.9,29,0,4,16,1,11,2,20,3,1,13,363,454,3,7,5,0,6,1,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0
685,829855,0,4,167,Manchester City,7.31571428571429,11/02/2015,3,13,49.1,17,0,3,14,0,22,0,13,1,2,20,351,451,2,3,8,2,11,2,0,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0
686,829856,0,0,171,Queens Park Rangers,6.67071428571428,07/02/2015,0,14,45.9,22,1,3,12,0,20,0,19,1,2,18,257,382,3,6,3,2,13,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0
687,829856,0,1,18,Southampton,7.07357142857143,07/02/2015,0,9,54.1,26,0,3,16,2,21,1,18,2,1,19,327,451,4,8,5,3,16,1,0,3,0,0,1,0,1,0,1,1,0,0,0,0,0,0
688,829857,0,2,32,Manchester United,7.22071428571429,28/02/2015,1,12,73.4,31,1,9,30,2,16,1,10,2,2,8,556,625,13,11,10,4,6,3,0,1,0,0,3,0,0,0,0,0,1,0,1,0,0,1
689,829857,0,0,16,Sunderland,6.52642857142857,28/02/2015,0,6,26.6,13,0,0,5,0,22,0,8,0,1,10,155,235,1,2,3,1,11,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
690,829858,0,3,32,Manchester United,7.08714285714286,31/01/2015,1,9,71.4,19,1,3,12,2,14,0,20,1,1,19,599,679,4,4,5,0,8,0,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0
691,829858,0,1,14,Leicester,6.42571428571429,31/01/2015,0,5,28.6,23,1,0,4,0,27,1,19,0,0,20,155,261,3,3,1,0,12,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
692,829859,0,0,16,Sunderland,6.57928571428571,10/02/2015,0,19,52.7,31,0,8,18,1,18,0,11,2,3,14,362,465,8,4,6,1,8,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
693,829859,0,2,171,Queens Park Rangers,7.48785714285714,10/02/2015,1,14,47.3,21,0,7,19,0,28,0,14,1,0,11,340,435,4,8,4,5,12,2,0,2,0,0,1,0,1,0,0,1,0,0,0,0,1,0
694,829860,0,1,259,Swansea,6.73214285714286,07/02/2015,0,7,59.6,16,0,3,16,2,16,1,15,3,3,11,443,526,7,6,7,2,11,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
695,829860,0,1,16,Sunderland,6.63769230769231,07/02/2015,1,8,40.4,19,0,1,4,0,15,0,11,1,0,15,270,369,1,2,1,1,13,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,829861,0,1,23,Newcastle United,7.21285714285714,28/02/2015,1,9,49.5,24,0,6,14,1,16,0,23,0,1,39,256,354,9,3,5,2,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
697,829861,0,0,24,Aston Villa,6.68785714285714,28/02/2015,0,3,50.5,30,1,4,14,2,17,0,39,1,1,23,255,365,5,7,3,4,16,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
698,829862,0,0,18,Southampton,6.47769230769231,01/02/2015,0,10,63.2,23,0,5,15,1,13,0,22,0,2,10,553,648,9,4,6,3,11,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
699,829862,0,1,259,Swansea,7.21071428571429,01/02/2015,0,6,36.8,19,1,2,6,0,13,0,10,0,0,22,311,402,0,3,1,1,9,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0
700,829863,0,1,24,Aston Villa,6.50307692307692,21/02/2015,0,3,52.2,24,0,1,3,0,11,0,30,0,0,37,262,393,11,0,2,0,11,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
701,829863,0,2,96,Stoke,6.97692307692308,21/02/2015,1,5,47.8,22,1,2,11,0,11,0,37,1,2,30,257,365,3,3,6,1,14,1,0,5,0,0,0,1,0,1,0,0,0,0,1,0,0,0
702,829864,0,2,30,Tottenham,7.08642857142857,07/02/2015,1,11,56,26,2,5,23,1,21,1,18,3,0,29,377,482,10,10,8,2,8,4,0,6,0,1,2,0,0,0,0,0,1,0,0,0,0,0
703,829864,0,1,13,Arsenal,6.875,07/02/2015,0,11,44,20,0,1,7,0,20,0,29,1,0,18,270,386,3,3,3,2,12,2,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
704,829865,0,1,171,Queens Park Rangers,6.72285714285714,07/03/2015,0,5,37.5,35,0,6,17,0,27,1,21,0,2,24,148,266,3,5,6,1,15,2,0,3,1,0,1,1,0,0,2,2,0,0,0,0,0,0
705,829865,0,2,30,Tottenham,7.05428571428571,07/03/2015,1,9,62.5,38,1,1,13,1,24,0,24,2,3,21,337,454,5,6,6,2,12,0,1,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0
706,829866,0,3,96,Stoke,7.03285714285714,31/01/2015,1,9,51.5,32,0,1,15,0,22,2,23,2,0,17,281,368,3,11,3,4,11,0,0,5,0,0,3,2,0,0,0,0,0,0,0,0,0,0
707,829866,0,1,171,Queens Park Rangers,6.32214285714286,31/01/2015,0,13,48.5,12,0,4,14,0,23,2,17,0,0,23,249,352,5,6,4,3,12,1,1,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0
708,829867,0,1,15,Chelsea,7.065,21/02/2015,0,16,61,15,0,3,14,2,28,2,25,2,0,18,474,585,7,6,5,2,9,1,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0
709,829867,0,1,184,Burnley,6.89666666666667,21/02/2015,1,6,39,28,2,1,10,1,22,1,18,0,1,25,257,371,7,4,5,1,9,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0
710,829868,0,1,29,West Ham,7.07916666666667,08/02/2015,1,4,41.2,22,0,1,13,1,18,0,39,3,1,30,191,285,9,6,6,3,7,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
711,829868,0,1,32,Manchester United,6.99153846153846,08/02/2015,0,8,58.8,19,0,6,18,2,20,0,30,2,3,39,317,414,9,6,6,1,13,0,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0
712,829869,0,1,96,Stoke,6.91076923076923,28/02/2015,0,5,57.9,34,1,8,17,0,10,1,25,2,1,25,385,476,5,7,2,3,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
713,829869,0,0,214,Hull,6.39928571428571,28/02/2015,0,3,42.1,20,0,0,1,0,24,0,25,1,0,25,252,357,2,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,829870,0,2,16,Sunderland,7.21571428571429,31/01/2015,1,13,49.7,27,0,3,8,0,16,0,24,0,1,16,305,425,6,2,3,0,12,0,0,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0
715,829870,0,0,184,Burnley,6.53285714285714,31/01/2015,0,3,50.3,21,0,2,13,1,21,1,16,3,1,24,316,420,3,7,4,3,12,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0
716,829871,0,1,162,Crystal Palace,6.72642857142857,21/02/2015,0,11,52.9,33,0,10,22,0,21,3,28,2,2,35,250,366,10,9,3,2,15,0,0,3,0,0,1,1,0,0,0,1,0,0,0,1,0,0
717,829871,0,2,13,Arsenal,7.37357142857143,21/02/2015,0,18,47.1,26,0,3,12,1,21,0,35,3,1,28,264,365,1,5,4,1,14,0,0,3,0,0,0,2,0,0,1,1,0,0,1,0,0,0
718,829872,0,2,13,Arsenal,7.07785714285714,10/02/2015,1,8,57.1,20,0,7,17,1,15,0,38,1,0,20,474,564,6,3,7,1,13,3,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
719,829872,0,1,14,Leicester,6.59785714285714,10/02/2015,1,14,42.9,15,0,2,11,0,22,0,20,2,2,38,313,405,6,5,4,2,14,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
720,829873,0,1,175,West Bromwich Albion,6.88857142857143,28/02/2015,0,5,35.7,17,0,2,7,0,13,0,18,0,2,18,202,302,2,2,3,1,10,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0
721,829873,0,0,18,Southampton,6.46142857142857,28/02/2015,0,7,64.3,21,0,0,12,1,20,4,18,2,1,18,426,541,3,10,2,2,17,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
722,829874,0,0,175,West Bromwich Albion,6.26285714285714,31/01/2015,0,5,37.2,21,0,4,13,1,27,0,15,0,2,8,266,346,6,5,4,2,8,0,0,2,1,0,2,0,0,0,1,1,0,0,0,0,0,0
723,829874,0,3,30,Tottenham,7.35571428571429,31/01/2015,1,16,62.8,18,0,3,14,0,16,1,8,3,0,15,526,615,3,7,4,3,13,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
724,829875,0,2,31,Everton,6.71857142857143,22/02/2015,1,6,58,26,1,4,18,1,21,0,24,4,1,14,452,546,4,11,3,1,7,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0
725,829875,0,2,14,Leicester,6.61642857142857,22/02/2015,0,9,42,27,0,4,15,1,20,2,14,1,0,24,287,388,8,7,4,1,6,1,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0
726,829876,0,2,214,Hull,7.20428571428571,10/02/2015,0,6,37.8,28,0,2,10,0,12,0,27,2,2,13,216,299,3,4,4,1,16,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0
727,829876,0,0,24,Aston Villa,6.41153846153846,10/02/2015,0,8,62.2,25,1,2,11,2,13,1,13,1,1,27,383,490,7,5,4,2,11,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
728,829877,0,1,29,West Ham,6.64333333333333,28/02/2015,1,6,66.4,16,1,6,22,1,15,0,21,3,0,26,346,428,11,11,5,4,12,2,0,0,0,0,1,0,0,0,1,2,1,0,0,0,1,0
729,829877,0,3,162,Crystal Palace,7.23642857142857,28/02/2015,0,3,33.6,18,0,4,12,0,23,0,26,1,1,21,130,215,7,3,5,1,19,1,0,6,0,1,1,2,0,0,0,0,0,0,0,0,0,0
730,829878,0,1,24,Aston Villa,6.64071428571429,07/02/2015,1,13,51,16,2,2,8,0,13,0,15,1,0,15,432,500,7,5,1,1,8,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
731,829878,0,2,15,Chelsea,6.85285714285714,07/02/2015,1,7,49,13,0,3,12,0,16,0,15,1,2,15,415,501,7,4,5,3,7,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
732,829879,0,2,214,Hull,7.00357142857143,21/02/2015,1,4,54.1,21,0,2,16,1,18,1,36,1,1,20,298,383,5,8,6,2,18,0,1,8,0,0,4,0,0,1,0,0,1,0,0,0,0,0
733,829879,0,1,171,Queens Park Rangers,6.47928571428572,21/02/2015,1,11,45.9,23,0,2,8,0,12,3,20,0,1,36,226,323,7,3,3,0,16,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0
734,829880,0,3,32,Manchester United,7.29785714285714,11/02/2015,2,19,57.3,16,0,1,11,0,15,1,23,1,1,31,419,511,5,3,7,1,15,2,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0
735,829880,0,1,184,Burnley,6.60076923076923,11/02/2015,0,2,42.7,19,0,4,13,0,19,0,31,1,1,23,275,369,8,6,3,2,8,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0
736,829881,0,2,24,Aston Villa,7.01928571428572,03/03/2015,0,9,58.2,19,0,2,16,0,14,1,33,0,3,28,401,506,0,6,8,1,15,3,1,3,0,0,3,1,0,0,0,1,0,0,1,1,0,0
737,829881,0,1,175,West Bromwich Albion,6.485,03/03/2015,0,2,41.8,22,0,1,3,0,15,0,29,0,0,32,232,348,3,1,1,0,13,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
738,829882,0,2,184,Burnley,7.13,08/02/2015,0,8,56,27,0,5,12,1,16,0,21,1,0,32,362,461,5,2,5,0,10,0,0,3,0,0,1,2,0,1,0,0,1,0,0,0,0,0
739,829882,0,2,175,West Bromwich Albion,6.75714285714286,08/02/2015,1,7,44,35,0,4,12,1,12,0,32,1,1,21,240,360,6,3,5,1,15,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1
740,829883,0,5,167,Manchester City,7.73,21/02/2015,1,7,56.9,19,0,1,16,0,28,0,13,1,3,1,534,604,7,6,9,4,9,1,1,1,0,1,1,2,0,0,0,0,0,0,1,0,0,0
741,829883,0,0,23,Newcastle United,5.87785714285714,21/02/2015,0,12,43.1,20,0,2,8,1,21,2,1,1,0,13,391,448,3,5,1,1,8,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
742,829884,0,0,18,Southampton,6.87642857142857,11/02/2015,0,10,66.8,26,1,7,21,1,13,0,14,3,2,20,426,519,8,7,7,2,12,2,0,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0
743,829884,0,0,29,West Ham,6.81285714285714,11/02/2015,0,2,33.2,24,0,3,4,1,17,0,20,0,0,14,166,257,2,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744,829885,0,1,214,Hull,6.87416666666667,03/03/2015,1,8,41.5,23,1,1,14,1,17,2,14,1,1,18,223,317,6,8,5,1,9,0,0,2,0,0,3,0,0,0,0,0,2,0,0,0,0,0
745,829885,0,1,16,Sunderland,6.80571428571429,03/03/2015,0,10,58.5,25,0,2,9,0,14,1,18,1,1,14,359,475,4,4,3,1,15,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
746,829886,0,0,31,Everton,6.76428571428571,07/02/2015,0,5,45.6,28,0,1,6,0,26,0,11,1,0,11,387,461,3,4,1,3,11,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
747,829886,0,0,26,Liverpool,6.93785714285714,07/02/2015,0,13,54.4,19,1,7,17,1,20,0,11,0,2,11,473,552,6,4,6,2,7,1,0,2,1,0,0,0,0,0,0,1,1,0,0,0,1,0
748,829887,0,0,18,Southampton,6.42428571428571,22/02/2015,0,10,59.7,25,0,5,13,2,16,0,17,1,1,10,440,543,6,3,5,2,11,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749,829887,0,2,26,Liverpool,7.11357142857143,22/02/2015,1,8,40.3,27,0,1,6,0,18,0,10,1,0,17,273,377,1,1,4,0,14,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
750,829888,0,1,162,Crystal Palace,6.80285714285714,11/02/2015,0,7,53.5,41,1,1,7,1,27,0,27,1,0,23,300,417,5,3,3,0,10,1,0,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0
